`201120120SB676`	`SF0280`	NULL	`52`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB702`	`SF0280`	NULL	`29`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB715`	`SF0280`	NULL	`13`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB724`	`SF0280`	NULL	`3`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:01	`0`	NULL
`201120120SB730`	`AF0250`	NULL	`8`	2012-02-16 00:00:00	`Fuentes`	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB737`	`SF0280`	NULL	`34`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB744`	`AF0340`	NULL	`A- 7`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB745`	`SF0280`	NULL	`10`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB747`	`SF0280`	NULL	`40`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB752`	`SF0280`	NULL	`35`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB760`	`AF0340`	NULL	`A- 9`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB77`	`AF0340`	NULL	`A- 2`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB791`	`SF0280`	NULL	`53`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB827`	`AF0320`	NULL	`11`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB827`	`SF0360`	NULL	`56`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB833`	`SF0280`	NULL	`47`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB834`	`SF0280`	NULL	`18`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB847`	`SF0280`	NULL	`14`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB85`	`SF0530`	NULL	`A- 41`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB863`	`AF0340`	NULL	`A- 3`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB870`	`SF0520`	NULL	`A- 3`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB88`	`SF0280`	NULL	`5`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB880`	`SF0390`	NULL	`59`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB885`	`AF0340`	NULL	`A- 22`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB888`	`SF0280`	NULL	`11`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB9`	`AF0250`	NULL	`7`	2012-02-16 00:00:00	`Cedillo`	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB900`	`AF0340`	NULL	`A- 1`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB910`	`SF0280`	NULL	`23`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB914`	`SF0280`	NULL	`54`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB923`	`AF0230`	NULL	`1`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB931`	`SF0280`	NULL	`45`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB935`	`AF0340`	NULL	`A- 6`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB97`	`SF0390`	NULL	`58`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SCA4`	`SF0430`	NULL	`60`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SR25`	`SF0430`	NULL	`61`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
